date,Close,High,Low,Open,Volume
7/27/1993,1.446309447,1.508568093,1.446309447,1.503778697,112220800
7/28/1993,1.498990059,1.52293529,1.431942593,1.455887824,113459200
7/29/1993,1.513357162,1.546881189,1.484622533,1.494200743,96534400
7/30/1993,1.417575121,1.422364518,1.37926228,1.3984187,287936000
8/2/1993,1.393629789,1.451099047,1.38405158,1.431942628,148208000
8/3/1993,1.398418903,1.403208301,1.37926248,1.398418903,85136000
8/4/1993,1.398418903,1.412786513,1.374473666,1.403208301,94416000
8/5/1993,1.431942344,1.436731155,1.403207721,1.407996532,67910400
8/6/1993,1.403207541,1.453492978,1.393629334,1.43194216,71760000
8/9/1993,1.398418903,1.417575327,1.384051878,1.403208301,70876800
8/10/1993,1.360105872,1.403208111,1.348133255,1.398418714,192028800
8/11/1993,1.386446118,1.398418735,1.3625003,1.364895291,95974400
8/12/1993,1.417575121,1.427153331,1.384051677,1.38884049,77366400
8/13/1993,1.441520691,1.4510989,1.39841846,1.417574877,61900800
8/16/1993,1.489411473,1.49898968,1.44630925,1.451098645,78451200
8/17/1993,1.479833126,1.503778349,1.455887319,1.494200143,54272000
8/18/1993,1.479833126,1.51814595,1.465465525,1.489411332,66012800
8/19/1993,1.422364712,1.4918066,1.4127865,1.479833981,114742400
8/20/1993,1.460677743,1.470255956,1.403208466,1.40799728,73683200
8/23/1993,1.475044131,1.498989945,1.446309505,1.446309505,59472000
8/24/1993,1.453493237,1.47504406,1.451098832,1.465465852,39417600
8/25/1993,1.422364712,1.45588816,1.396024484,1.436731737,68800000
8/26/1993,1.381656289,1.412785902,1.369683676,1.407996506,136256000
8/27/1993,1.376867771,1.388840387,1.364895155,1.384051574,67763200
8/30/1993,1.391234994,1.403208196,1.374473563,1.388840587,54012800
8/31/1993,1.439125538,1.44630934,1.407996509,1.412785906,93020800
9/1/1993,1.470255494,1.479833704,1.436731468,1.441520865,86035200
9/2/1993,1.46786046,1.503778892,1.458282251,1.479833661,55497600
9/3/1993,1.451098561,1.470254974,1.441520355,1.465465579,26800000
9/7/1993,1.431942344,1.460676967,1.422364136,1.451098759,38659200
9/8/1993,1.42715323,1.431942627,1.403207998,1.41757502,54777600
9/9/1993,1.460677743,1.465466557,1.427153706,1.436731919,29856000
9/10/1993,1.49420023,1.498989625,1.460676799,1.475043816,56540800
9/13/1993,1.463071227,1.50377846,1.460676822,1.50377846,33481600
9/14/1993,1.441520691,1.460677108,1.422364274,1.455887712,57756800
9/15/1993,1.465465784,1.47025518,1.424758547,1.451098765,60428800
9/16/1993,1.455887914,1.479833731,1.451099101,1.470255521,25641600
9/17/1993,1.455887914,1.465466124,1.441520891,1.446309704,25286400
9/20/1993,1.448703647,1.489411464,1.436731034,1.460676844,34691200
9/21/1993,1.455887914,1.482228137,1.431942681,1.446309704,57846400
9/22/1993,1.479833126,1.494200143,1.441520302,1.455887319,72051200
9/23/1993,1.50856781,1.518146017,1.470254984,1.479833191,72214400
9/24/1993,1.532513261,1.546880865,1.503778637,1.503778637,91481600
9/27/1993,1.575615644,1.580404457,1.556459227,1.566037436,73472000
9/28/1993,1.609139204,1.613928601,1.575615763,1.575615763,84012800
9/29/1993,1.589982629,1.609139046,1.546880982,1.604350234,87529600
9/30/1993,1.580404043,1.594771645,1.575615232,1.585193439,38400000
10/1/1993,1.570826292,1.594772107,1.570826292,1.580404501,46048000
10/4/1993,1.582799196,1.609139422,1.58040479,1.58040479,40505600
10/5/1993,1.594771981,1.623506606,1.580404376,1.585193773,86931200
10/6/1993,1.625900984,1.637873598,1.589982557,1.594771953,77321600
10/7/1993,1.611534238,1.642663869,1.604351016,1.628296257,41596800
10/8/1993,1.618716955,1.623506351,1.575615317,1.613928144,38086400
10/11/1993,1.609139204,1.623506811,1.575615763,1.618717414,36457600
10/12/1993,1.613928556,1.633084975,1.575615719,1.613928556,79296000
10/13/1993,1.594771981,1.613928398,1.556459148,1.60435019,62409600
10/14/1993,1.57322073,1.609139161,1.570826324,1.604350348,63257600
10/15/1993,1.546880603,1.589982239,1.537302397,1.575615222,126425600
10/18/1993,1.589982629,1.594772025,1.546880982,1.551669794,67750400
10/19/1993,1.53730309,1.609139377,1.522935482,1.570826535,91392000
10/20/1993,1.551670074,1.566037682,1.518146631,1.542091864,81590400
10/21/1993,1.522934437,1.532512641,1.494199825,1.508567423,127142400
10/22/1993,1.539697647,1.546881452,1.518146817,1.518146817,47625600
10/25/1993,1.542091131,1.556458732,1.513356514,1.542091131,48553600
10/26/1993,1.522934437,1.546880239,1.518145627,1.542090845,66944000
10/27/1993,1.530118942,1.542091557,1.52293514,1.52293514,45564800
10/28/1993,1.513357162,1.542091792,1.50856835,1.52772477,56009600
10/29/1993,1.534906864,1.537301853,1.518145448,1.522934257,39843200
11/1/1993,1.549275994,1.561248614,1.527725163,1.537303375,30163200
11/2/1993,1.53730309,1.561248324,1.522935482,1.556459511,42422400
11/3/1993,1.503779292,1.54209214,1.489412266,1.532513928,56796800
11/4/1993,1.465465784,1.513356823,1.465465784,1.508568011,63177600
11/5/1993,1.50856781,1.513356621,1.455887382,1.460676778,56432000
11/8/1993,1.503779292,1.522935716,1.489412266,1.513357504,28819200
11/9/1993,1.498990059,1.532513499,1.494200662,1.513357081,36320000
11/10/1993,1.558853507,1.563642319,1.513356873,1.532513289,57177600
11/11/1993,1.563642502,1.580404514,1.551669887,1.556459283,31158400
11/12/1993,1.568431973,1.580404589,1.566037567,1.566037567,34339200
11/15/1993,1.542091131,1.570825749,1.542091131,1.570825749,29244800
11/16/1993,1.575615644,1.585193853,1.542091621,1.55166983,47664000
11/17/1993,1.546880603,1.589982239,1.546880603,1.585193428,72217600
11/18/1993,1.53730309,1.561248324,1.532513693,1.546881301,48438400
11/19/1993,1.534906864,1.537301853,1.522934257,1.52772365,38403200
11/22/1993,1.475044131,1.527724571,1.465465923,1.527724571,80355200
11/23/1993,1.482228637,1.50377947,1.47983423,1.489412443,98256000
11/24/1993,1.50856781,1.527724223,1.484622002,1.484622002,32467200
11/26/1993,1.513357162,1.51814656,1.50856835,1.513357162,6403200
11/29/1993,1.522934437,1.532512641,1.513356233,1.513356233,32105600
11/30/1993,1.532513261,1.542091469,1.498989826,1.503778637,44153600
12/1/1993,1.561247945,1.57561555,1.542091528,1.542091528,58886400
12/2/1993,1.587587833,1.589982239,1.566037015,1.570825826,51936000
12/3/1993,1.642663002,1.657030022,1.599560773,1.604350169,114502400
12/6/1993,1.625900984,1.637873598,1.609138973,1.62829539,59337600
12/7/1993,1.63787353,1.647451738,1.628295323,1.628295323,32780800
12/8/1993,1.599560976,1.604350373,1.575615745,1.589982767,105900800
12/9/1993,1.554064631,1.599561281,1.542092014,1.599561281,61465600
12/10/1993,1.568431973,1.575615777,1.546881148,1.556459358,19916800
12/13/1993,1.558853507,1.570826121,1.546880893,1.561247913,20112000
12/14/1993,1.532513261,1.561247884,1.518146241,1.551669677,47414400
12/15/1993,1.527724385,1.551669612,1.527724385,1.532513197,35219200
12/16/1993,1.532513261,1.551669677,1.527724449,1.532513261,29113600
12/17/1993,1.542091131,1.542091131,1.527724115,1.542091131,26112000
12/20/1993,1.570826292,1.570826292,1.542091665,1.551669874,35462400
12/21/1993,1.580404043,1.580404043,1.561247631,1.570825837,31008000
12/22/1993,1.554064631,1.580404859,1.551670225,1.575616045,24169600
12/23/1993,1.549275994,1.575616224,1.546881587,1.551670401,31820800
12/27/1993,1.542091131,1.556458732,1.527724115,1.546880526,24537600
12/28/1993,1.585193872,1.589982685,1.54209164,1.54209164,27776000
12/29/1993,1.561247945,1.599560778,1.542091528,1.585193758,48988800
12/30/1993,1.556459427,1.575615847,1.546881217,1.566037637,25328000
12/31/1993,1.544486403,1.561248419,1.537303184,1.551670208,22995200
1/3/1994,1.534906864,1.546880056,1.518145448,1.542090662,36646400
1/4/1994,1.542091131,1.546880526,1.518145909,1.537302321,45302400
1/5/1994,1.575615644,1.580404457,1.532513412,1.537302809,53974400
1/6/1994,1.621112227,1.623507219,1.580404973,1.58279938,82006400
1/7/1994,1.633084774,1.642662982,1.594771942,1.613928358,70832000
1/10/1994,1.642663002,1.657030022,1.628295397,1.628295397,74185600
1/11/1994,1.633084774,1.647451794,1.616322764,1.628295378,35360000
1/12/1994,1.63787353,1.642662927,1.604350095,1.628295323,39488000
1/13/1994,1.635479331,1.637873737,1.60913911,1.623506716,40755200
1/14/1994,1.640268087,1.64745189,1.623506661,1.637873681,45216000
1/17/1994,1.623507142,1.647452379,1.618717744,1.633085354,30755200
1/18/1994,1.621112227,1.637874245,1.609139609,1.633085431,43686400
1/19/1994,1.594771981,1.613928398,1.580404376,1.60435019,76563200
1/20/1994,1.652242184,1.654636591,1.594772901,1.594772901,145004800
1/21/1994,1.652242184,1.666609212,1.628296357,1.652242184,99078400
1/24/1994,1.633084774,1.66660821,1.628295378,1.647451794,38374400
1/25/1994,1.630690336,1.635479734,1.609139507,1.633085328,70361600
1/26/1994,1.613928556,1.628295578,1.609139159,1.628295578,50489600
1/27/1994,1.613928556,1.623506766,1.594772138,1.609139159,51129600
1/28/1994,1.625900984,1.637873598,1.61392837,1.618717182,41875200
1/31/1994,1.630690336,1.645057946,1.623507116,1.633085328,62566400
2/1/1994,1.630690336,1.642663539,1.618717718,1.62829593,44003200
2/2/1994,1.609139204,1.637873833,1.609139204,1.623506811,40924800
2/3/1994,1.618716955,1.618716955,1.599560542,1.613928144,31792000
2/4/1994,1.556459427,1.6187175,1.556459427,1.60913929,78217600
2/7/1994,1.546880603,1.556458809,1.522934795,1.52772419,118851200
2/8/1994,1.50856781,1.54209124,1.494200208,1.54209124,149875200
2/9/1994,1.525329351,1.537302549,1.494200324,1.503778531,98585600
2/10/1994,1.520541668,1.546881903,1.513357861,1.527725475,66620800
2/11/1994,1.50856781,1.522934827,1.494200208,1.518146017,53747200
2/14/1994,1.515751481,1.522935284,1.508568263,1.513357075,55270400
2/15/1994,1.527724385,1.537302593,1.518146178,1.527724385,28876800
2/16/1994,1.50856781,1.537302429,1.50856781,1.537302429,43731200
2/17/1994,1.506173253,1.522935265,1.494200638,1.513357056,85017600
2/18/1994,1.532513261,1.546880865,1.503778637,1.503778637,79465600
2/22/1994,1.522934437,1.537302035,1.503778029,1.532512641,63235200
2/23/1994,1.551670074,1.570826495,1.49899021,1.527724841,139462400
2/24/1994,1.530118942,1.546880953,1.518146328,1.532513348,82553600
2/25/1994,1.551670074,1.556459472,1.527724841,1.537303051,52995200
2/28/1994,1.580404043,1.58998225,1.551669424,1.55645882,55494400
3/1/1994,1.594771981,1.594771981,1.575615565,1.589982585,48070400
3/2/1994,1.585193872,1.589982685,1.551669849,1.566037455,68499200
3/3/1994,1.551670074,1.594772313,1.542091864,1.589982916,31564800
3/4/1994,1.551670074,1.561248285,1.542091864,1.551670074,25705600
3/7/1994,1.556459427,1.575615847,1.546881217,1.556459427,30540800
3/8/1994,1.551670074,1.556459472,1.527724841,1.556459472,24723200
3/9/1994,1.549275994,1.566038012,1.532513977,1.5564598,37024000
3/10/1994,1.549275994,1.575616224,1.542092189,1.561248614,46588800
3/11/1994,1.566037774,1.575615985,1.546881352,1.551670165,34857600
3/14/1994,1.606745005,1.613928809,1.575615966,1.580404779,69203200
3/15/1994,1.625900984,1.633084786,1.599560765,1.609138973,62934400
3/16/1994,1.623507142,1.633085354,1.618717744,1.628295956,41286400
3/17/1994,1.618716955,1.633084558,1.618716955,1.623506351,30992000
3/18/1994,1.623507142,1.628295956,1.599561321,1.618717744,36857600
3/21/1994,1.594771981,1.635479221,1.589982585,1.628295418,65078400
3/22/1994,1.623507142,1.642663565,1.575616085,1.575616085,89024000
3/23/1994,1.652242184,1.676187426,1.628296357,1.633085756,116441600
3/24/1994,1.671398044,1.671398044,1.628295804,1.642663412,60166400
3/25/1994,1.676187277,1.709711315,1.666609064,1.666609064,102051200
3/28/1994,1.654636502,1.685765549,1.604351028,1.676187336,118403200
3/29/1994,1.580404043,1.657029694,1.580404043,1.657029694,78339200
3/30/1994,1.601955652,1.628295879,1.580404824,1.585194221,86860800
3/31/1994,1.623507142,1.642663565,1.580404898,1.599561321,72297600
4/4/1994,1.618716955,1.642662765,1.570825921,1.580404128,73996800
4/5/1994,1.680976033,1.680976033,1.628295589,1.633084986,101878400
4/6/1994,1.704920769,1.709710164,1.671397338,1.676186149,80780800
4/7/1994,1.719287992,1.726471206,1.700131583,1.709709787,76630400
4/8/1994,1.666608214,1.724077463,1.661819403,1.719288651,118710400
4/11/1994,1.666608214,1.671397611,1.647451798,1.666608214,40400000
4/12/1994,1.623507142,1.661819988,1.609139533,1.661819988,84969600
4/13/1994,1.625900984,1.637873598,1.589982557,1.623506578,69644800
4/14/1994,1.611534238,1.633085656,1.604351016,1.618718044,53088000
4/15/1994,1.625900984,1.633084786,1.599560765,1.599560765,35241600
4/18/1994,1.589982629,1.642663068,1.575615608,1.623506651,78006400
4/19/1994,1.688158751,1.714498965,1.642662708,1.666607932,291273600
4/20/1994,1.714498878,1.716893283,1.666607847,1.695342465,104732800
4/21/1994,1.752812624,1.757602022,1.709710967,1.71449978,141980800
4/22/1994,1.757601619,1.776758036,1.738445201,1.762390431,66060800
4/25/1994,1.795914292,1.8054925,1.752812064,1.762390272,142745600
4/26/1994,1.818662524,1.824649051,1.800703237,1.810281445,113193600
4/28/1994,1.764784932,1.824649179,1.757601714,1.824649179,141382400
4/29/1994,1.771968961,1.791125382,1.748023727,1.76239075,56803200
5/2/1994,1.829437971,1.830635101,1.762390506,1.776758112,79260800
5/3/1994,1.791125298,1.829438138,1.786336485,1.824649325,41929600
5/4/1994,1.822254181,1.824649172,1.776758125,1.795914544,68889600
5/5/1994,1.807887316,1.84380575,1.800703512,1.82464933,56374400
5/6/1994,1.771968961,1.80549299,1.740839922,1.786336569,96403200
5/9/1994,1.767179608,1.793519241,1.75520641,1.757601401,47600000
5/10/1994,1.800702929,1.810281137,1.776757704,1.781546515,65305600
5/11/1994,1.791125298,1.805492905,1.776758275,1.800703508,57433600
5/12/1994,1.810281515,1.82554664,1.786336285,1.791125097,58998400
5/13/1994,1.848594189,1.867750605,1.810281356,1.867750605,179920000
5/16/1994,1.819859743,1.853383768,1.815070931,1.843805558,56633600
5/17/1994,1.812676549,1.824649753,1.791125717,1.819860354,122464000
5/18/1994,1.859370112,1.867751193,1.815071324,1.824649535,96953600
5/19/1994,1.884512305,1.896484917,1.858172091,1.862961486,89651200
5/20/1994,1.872540236,1.901274864,1.862962026,1.877329048,78140800
5/23/1994,1.937193155,1.953955172,1.858173056,1.877329479,74947200
5/24/1994,1.958745003,1.987479644,1.925220962,1.963533817,85144000
5/25/1994,2.011423826,2.021002035,1.925219948,1.953954574,86003200
5/26/1994,1.99226737,2.021001996,1.963532745,2.021001996,64296000
5/27/1994,2.006634474,2.021001491,1.963532254,1.982688666,47544000
5/31/1994,2.05931592,2.059914851,1.98747961,2.001846638,76000000
6/1/1994,2.030579805,2.049736219,2.006634581,2.049736219,100764800
6/2/1994,2.001846552,2.044948803,1.992268339,2.040159405,60291200
6/3/1994,2.025791645,2.049736877,2.001845828,2.011424038,86841600
6/6/1994,2.088049889,2.092839286,1.982689573,2.016213602,764504000
6/7/1994,2.054526806,2.078472044,2.049737407,2.068893832,166171200
6/8/1994,1.99226737,2.054526018,1.97790035,2.054526018,203835200
6/9/1994,2.001846552,2.013819172,1.982690126,1.987479524,79356800
6/10/1994,2.013817787,2.030579795,1.987478158,2.001845175,53726400
6/13/1994,2.025791645,2.044948064,1.987478806,2.016213435,56628800
6/14/1994,2.052130461,2.073681862,2.030579644,2.035369039,59249600
6/15/1994,2.078472137,2.092839749,2.040159287,2.054526898,58860800
6/16/1994,2.052130461,2.078470673,2.049736055,2.078470673,48478400
6/17/1994,2.030579805,2.054525614,2.025790994,2.049736219,47622400
6/20/1994,2.049736977,2.049736977,2.006635323,2.011424136,45668800
6/21/1994,2.01621294,2.044947562,1.99226713,1.997056526,86995200
6/22/1994,1.973111749,2.030581023,1.963533536,2.021002811,82924800
6/23/1994,1.920431376,2.001845867,1.915641978,1.973111238,85979200
6/24/1994,1.896484613,1.930008624,1.886906408,1.915641024,81454400
6/27/1994,1.98747921,1.997057422,1.891697093,1.906064119,76161600
6/28/1994,1.965927124,2.021001968,1.922825479,1.992267343,99417600
6/29/1994,1.968321562,1.987477973,1.94916515,1.968321562,53435200
6/30/1994,1.97790134,1.997057766,1.953955514,1.982690154,40827200
7/1/1994,1.925219893,1.982689144,1.910253943,1.977900332,66622400
7/5/1994,1.882118344,1.953954619,1.877328948,1.930009389,40430400
7/6/1994,1.850988984,1.877329208,1.829438157,1.860567194,89254400
7/7/1994,1.930009723,1.934798536,1.836622023,1.858172851,89667200
7/8/1994,1.896484613,1.949165034,1.882117598,1.910852213,48945600
7/11/1994,1.853384256,1.901275315,1.829438435,1.901275315,85406400
7/12/1994,1.839016199,1.848594408,1.795914549,1.848594408,83752000
7/13/1994,1.896484613,1.896484613,1.834226572,1.848593588,82956800
7/14/1994,1.867750883,1.901274909,1.853383861,1.8916967,81446400
7/15/1994,1.862962365,1.891696999,1.839016545,1.867751178,45520000
7/18/1994,1.934798241,1.982689286,1.896485404,1.973111077,150499200
7/19/1994,1.920431376,1.939587795,1.901274956,1.939587795,70126400
7/20/1994,1.853384256,1.91564234,1.834227833,1.91564234,112604800
7/21/1994,1.829437971,1.872540205,1.819859762,1.862961996,85740800
7/22/1994,1.937193155,1.94437696,1.810281997,1.858173056,152916800
7/25/1994,1.961138368,1.977900379,1.925219939,1.939587544,51513600
7/26/1994,1.930009723,1.963533167,1.906063904,1.958744354,54308800
7/27/1994,1.896484613,1.930008624,1.896484613,1.930008624,29291200
7/28/1994,1.896484613,1.925219229,1.886906408,1.896484613,39899200
7/29/1994,1.973111749,1.977901147,1.901275448,1.910853661,67064000
8/1/1994,2.044948339,2.05452655,1.973111465,1.977900863,83934400
8/2/1994,2.023396015,2.092838452,2.016212799,2.059314436,95249600
8/3/1994,2.044948339,2.068893575,2.035370128,2.059315364,58771200
8/4/1994,2.021002531,2.054526562,2.021002531,2.049737164,40192000
8/5/1994,2.011423826,2.025791432,2.001845618,2.016213223,31204800
8/8/1994,2.030579805,2.030579805,1.992266979,2.006634581,34537600
8/9/1994,2.049736977,2.064104584,2.021002346,2.030580556,40198400
8/10/1994,2.073683262,2.083261474,2.040159226,2.049737439,48646400
8/11/1994,2.116783142,2.145517755,2.064103311,2.064103311,81428800
8/12/1994,2.116783142,2.131150741,2.102416128,2.121572537,38088000
8/15/1994,2.085654736,2.126361969,2.08326033,2.126361969,36113600
8/16/1994,2.102418184,2.111996398,2.068894144,2.102418184,56779200
8/17/1994,2.140730143,2.155097165,2.111995514,2.121573723,79790400
8/18/1994,2.126362562,2.159886589,2.12157375,2.140730169,61276800
8/19/1994,2.102418184,2.145519853,2.097628785,2.140731039,74761600
8/22/1994,2.092838526,2.107205544,2.08804913,2.107205544,62835200
8/23/1994,2.126362562,2.159886589,2.088049723,2.09283912,58363200
8/24/1994,2.135941029,2.145519239,2.126362818,2.126362818,35246400
8/25/1994,2.152702332,2.174253153,2.135940322,2.140729718,55174400
8/26/1994,2.179043055,2.212566497,2.155097237,2.159886635,60961600
8/29/1994,2.186226368,2.2269342,2.183831962,2.198199569,56625600
8/30/1994,2.236510992,2.241299802,2.169463562,2.183830576,39851200
8/31/1994,2.226934195,2.270035849,2.212566587,2.236512405,60968000
9/1/1994,2.150308847,2.183832297,2.135941237,2.183832297,115568000
9/2/1994,2.14551878,2.164675197,2.135940571,2.164675197,46964800
9/6/1994,2.14551878,2.155096989,2.133546165,2.140729968,28804800
9/7/1994,2.179043055,2.214960903,2.150308425,2.155097237,43588800
9/8/1994,2.219750643,2.222145049,2.183832204,2.183832204,28377600
9/9/1994,2.179043055,2.217355894,2.140730215,2.150308425,60800000
9/12/1994,2.150308847,2.188621695,2.140730636,2.188621695,36238400
9/13/1994,2.205381632,2.217354827,2.159885595,2.159885595,41134400
9/14/1994,2.207777977,2.226934399,2.202988579,2.21256679,29968000
9/15/1994,2.231722832,2.231722832,2.198199391,2.2077776,40640000
9/16/1994,2.179043055,2.226934104,2.174253657,2.222144707,52921600
9/19/1994,2.179043055,2.193410077,2.169464845,2.188621265,48350400
9/20/1994,2.14551878,2.188621012,2.143124374,2.179042803,40276800
9/21/1994,2.193409443,2.198198839,2.107205578,2.15749102,82948800
9/22/1994,2.183832407,2.202988832,2.169465381,2.193410619,44320000
9/23/1994,2.14551878,2.202988033,2.14551878,2.179042803,48371200
9/26/1994,2.128756762,2.145518773,2.116784147,2.145518773,29921600
9/27/1994,2.164675713,2.164675713,2.102417633,2.126362868,50585600
9/28/1994,2.183832407,2.202988832,2.164675982,2.169465381,33355200
9/29/1994,2.164675713,2.193410346,2.159886899,2.179043322,27105600
9/30/1994,2.150308847,2.20298872,2.150308847,2.164675873,34608000
10/3/1994,2.140730143,2.159886562,2.126362536,2.150308352,28833600
10/4/1994,2.107206345,2.150308585,2.102417532,2.145519187,42622400
10/5/1994,2.126362562,2.140730169,2.073682701,2.10241733,50985600
10/6/1994,2.088049889,2.140730339,2.078471678,2.126362731,40790400
10/7/1994,2.083260775,2.102417193,2.064104356,2.092838984,51518400
10/10/1994,2.097628355,2.121574176,2.08326133,2.08326133,39480000
10/11/1994,2.138335228,2.169464849,2.111995589,2.111995589,55692800
10/12/1994,2.155096531,2.164674738,2.135940117,2.140729513,27912000
10/13/1994,2.193409443,2.212565857,2.169464217,2.169464217,63033600
10/14/1994,2.143124819,2.198199677,2.114390186,2.193410279,99878400
10/17/1994,2.111995697,2.155097352,2.107206299,2.145519141,31160000
10/18/1994,2.169465303,2.174254117,2.10960104,2.116784845,52686400
10/19/1994,2.207777977,2.222145002,2.155097523,2.169465132,59488000
10/20/1994,2.284402609,2.293980816,2.217355161,2.231722179,136558400
10/21/1994,2.274824619,2.284402827,2.236511789,2.270035223,67099200
10/24/1994,2.255668402,2.279613631,2.236511985,2.279613631,57145600
10/25/1994,2.286797285,2.289191691,2.23651184,2.250878859,44780800
10/26/1994,2.337082624,2.34187202,2.289191587,2.293980983,97904000
10/27/1994,2.361029148,2.361029148,2.32750512,2.341872727,41238400
10/28/1994,2.380185604,2.389763815,2.351450973,2.361029183,58414400
10/31/1994,2.413707733,2.442442349,2.375394912,2.384973117,59932800
11/1/1994,2.404130936,2.408920333,2.380185701,2.404130936,39624000
11/2/1994,2.413707733,2.456809949,2.394551323,2.404129528,61408000
11/3/1994,2.399341583,2.423286813,2.389763375,2.413708604,63441600
11/4/1994,2.35623908,2.418497722,2.349055279,2.399341307,46947200
11/7/1994,2.370607138,2.37539595,2.3322943,2.356239531,47094400
11/8/1994,2.437653303,2.447231508,2.363422073,2.370605873,43328000
11/9/1994,2.442443848,2.475967879,2.418498612,2.46160027,60206400
11/10/1994,2.440048695,2.466388913,2.432864892,2.432864892,24689600
11/11/1994,2.38497448,2.401736495,2.327505215,2.38497448,132899200
11/14/1994,2.471177816,2.471177816,2.404130356,2.404130356,48934400
11/15/1994,2.473572016,2.495123569,2.461599548,2.471177756,52544000
11/16/1994,2.475966692,2.485544899,2.471177296,2.480755503,30196800
11/17/1994,2.461600304,2.480756726,2.447233279,2.475967913,33232000
11/18/1994,2.456811428,2.480756663,2.45202203,2.456811428,25694400
11/21/1994,2.432866096,2.480757161,2.428077282,2.471178948,35560000
11/22/1994,2.375395775,2.447232633,2.370606963,2.423286819,56358400
11/23/1994,2.35623908,2.377789901,2.339477071,2.361028477,87507200
11/25/1994,2.38497448,2.389763877,2.361029245,2.365818058,12563200
11/28/1994,2.428077936,2.432866752,2.384975674,2.394553889,43449600
11/29/1994,2.456811428,2.466389639,2.432865608,2.437655006,37673600
11/30/1994,2.408919573,2.461599424,2.404130177,2.461599424,40934400
12/1/1994,2.396945715,2.429272596,2.39455131,2.399340705,43096000
12/2/1994,2.423287392,2.423287392,2.375396336,2.40413097,37715200
12/5/1994,2.425682068,2.461600509,2.418498847,2.428077059,38166400
12/6/1994,2.428077936,2.456812583,2.413710321,2.423288536,38830400
12/7/1994,2.413707733,2.447231744,2.413707733,2.432864144,36744000
12/8/1994,2.394552469,2.442443519,2.384974259,2.418498286,41934400
12/9/1994,2.418498993,2.423287807,2.384974956,2.394553169,79956800
12/12/1994,2.418498993,2.43286602,2.361029717,2.418498993,65313600
12/13/1994,2.404130936,2.432865568,2.384974514,2.428076755,30219200
12/14/1994,2.423287392,2.437655001,2.394552759,2.394552759,33641600
12/15/1994,2.432866096,2.456811921,2.413709671,2.428077282,28854400
12/16/1994,2.428077936,2.461601398,2.421492475,2.437656152,54020800
12/19/1994,2.399341583,2.437654418,2.394552187,2.428076209,31507200
12/20/1994,2.293980837,2.404129924,2.250878614,2.399341112,253456000
12/21/1994,2.35623908,2.361028477,2.303559231,2.308348042,69395200
12/22/1994,2.322715282,2.375395124,2.308347681,2.356238712,57355200
12/23/1994,2.332294226,2.351450644,2.313137807,2.322716017,19486400
12/27/1994,2.327504873,2.361028898,2.322716061,2.337083083,20566400
12/28/1994,2.337082624,2.337082624,2.298769795,2.327504417,34961600
12/29/1994,2.368212461,2.370607453,2.322716399,2.33229461,23446400
12/30/1994,2.341873407,2.370608047,2.341873407,2.370608047,20686400
1/3/1995,2.305954933,2.356240405,2.303560526,2.356240405,39545600
1/4/1995,2.322715282,2.327504093,2.279613062,2.308347681,51611200
1/5/1995,2.284402609,2.337082454,2.274824402,2.332293643,39824000
1/6/1995,2.322715282,2.346660505,2.289191269,2.293980664,46681600
1/9/1995,2.308348894,2.337083528,2.289192472,2.332294714,46000000
1/10/1995,2.337082624,2.356239039,2.317926209,2.322715606,42184000
1/11/1995,2.351450205,2.365817224,2.327504394,2.341871997,31512000
1/12/1995,2.346661568,2.380185597,2.337083357,2.346661568,26996800
1/13/1995,2.404130936,2.413709147,2.37060749,2.375396303,41307200
1/16/1995,2.456811428,2.471178452,2.413709186,2.423287397,74648000
1/17/1995,2.475966692,2.495123105,2.466388485,2.480755503,73932800
1/18/1995,2.492728949,2.499912899,2.461600057,2.485545875,50504000
1/19/1995,2.432866096,2.490335374,2.430471689,2.471178948,67108800
1/20/1995,2.361029148,2.432865434,2.34666154,2.4089202,82388800
1/23/1995,2.406524897,2.4137087,2.317926608,2.337083027,53843200
1/24/1995,2.375994921,2.418498226,2.37539599,2.413708829,36739200
1/25/1995,2.365818262,2.384974685,2.337083627,2.361029449,52459200
1/26/1995,2.293980837,2.337082475,2.289191441,2.332293664,80836800
1/27/1995,2.293980837,2.308347855,2.289191441,2.303559044,58376000
1/30/1995,2.260457277,2.303559509,2.255668465,2.303559509,55164800
1/31/1995,2.274824619,2.289191639,2.231722392,2.265246412,59945600
2/1/1995,2.26524663,2.327504693,2.259858303,2.274824838,66705600
2/2/1995,2.260457277,2.274824883,2.236512048,2.250879068,46312000
2/3/1995,2.30355978,2.317926803,2.270035753,2.279613963,60332800
2/6/1995,2.332294226,2.341872435,2.303559598,2.303559598,48345600
2/7/1995,2.337082624,2.34187202,2.322715606,2.327504417,33152000
2/8/1995,2.370607138,2.37539595,2.337083112,2.346661322,49150400
2/9/1995,2.370607138,2.394552369,2.365817741,2.380185347,42398400
2/10/1995,2.375395775,2.399341589,2.356239357,2.375395775,49862400
2/13/1995,2.375395775,2.404130401,2.361028754,2.375395775,38160000
2/14/1995,2.370607138,2.38497416,2.356239531,2.380185347,31121600
2/15/1995,2.327504873,2.351450689,2.284403223,2.303559642,147001600
2/16/1995,2.332294226,2.341872435,2.30834841,2.332294226,56744000
2/17/1995,2.313137293,2.332293707,2.308347897,2.327504311,37824000
2/21/1995,2.289192915,2.327505767,2.279614702,2.317927554,55392000
2/22/1995,2.35623908,2.375395496,2.284402815,2.289191627,60902400
